"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.710185867E1,-5.891748047E-1,3.936963043E0,8.826096039E0
2.711187567E1,-5.998027039E-1,3.962260437E0,8.841064911E0
2.712189367E1,-5.927673340E-1,3.967050476E0,8.828341370E0
2.713191167E1,-6.068380737E-1,3.966601410E0,8.780740356E0
2.714192867E1,-5.884263611E-1,3.972439270E0,8.769663391E0
2.715194667E1,-6.093827820E-1,3.949387207E0,8.809929657E0
2.716196467E1,-6.111790466E-1,3.946543121E0,8.915310516E0
2.717198267E1,-6.047424316E-1,3.927682343E0,8.980724487E0
2.718199967E1,-6.429130554E-1,3.874393158E0,9.011410675E0
2.719201767E1,-6.465055847E-1,3.867058411E0,9.035360870E0
2.720203567E1,-6.432124329E-1,3.916006622E0,8.981023865E0
2.721205267E1,-6.583309937E-1,3.937112732E0,8.934171295E0
2.722207067E1,-6.581813049E-1,3.971840515E0,8.923094330E0
2.723208867E1,-6.776408386E-1,3.963757324E0,8.973838806E0
2.724210567E1,-6.876699829E-1,3.949985962E0,9.071585541E0
2.725212367E1,-6.649172974E-1,3.953877869E0,9.150770874E0
2.726214167E1,-6.268963623E-1,3.911216583E0,9.143735504E0
2.727215967E1,-6.095324707E-1,3.902834015E0,9.086105347E0
2.728217667E1,-6.095324707E-1,3.893852692E0,9.019344177E0
2.729219467E1,-6.423143005E-1,3.884272614E0,9.030570831E0
2.730221267E1,-6.893165588E-1,3.887116699E0,9.083410950E0
2.731222979E1,-7.409591675E-1,3.907025299E0,9.104966125E0
2.732224779E1,-7.415579224E-1,3.951333160E0,9.062005463E0
2.733226579E1,-7.011419678E-1,3.995790710E0,8.975335693E0
2.734228279E1,-6.415658569E-1,4.021986237E0,8.849896545E0
2.735230079E1,-5.960604858E-1,4.064797211E0,8.767268372E0
2.736231879E1,-5.968089294E-1,4.061653748E0,8.774752808E0
2.737233579E1,-5.875282288E-1,4.026177521E0,8.863368530E0
2.738235379E1,-6.322851562E-1,4.000281372E0,9.002579041E0
2.739237179E1,-6.818321228E-1,3.981869659E0,9.109007721E0
2.740238979E1,-6.935078430E-1,3.949387207E0,9.137897644E0
2.741240679E1,-6.982978821E-1,3.924987946E0,9.084309082E0
2.742242479E1,-6.728507996E-1,3.892954559E0,9.038504333E0
2.743244279E1,-6.774911499E-1,3.895349579E0,9.062454529E0
2.744245979E1,-6.764433289E-1,3.907923431E0,9.050479431E0
2.745247779E1,-6.700067139E-1,3.902983704E0,9.035360870E0
2.746249579E1,-6.310876465E-1,3.897594910E0,9.037007446E0
2.747251279E1,-5.996530151E-1,3.885320435E0,9.005423126E0
2.748253079E1,-5.902226257E-1,3.919449463E0,8.977880402E0
2.749254879E1,-5.893244934E-1,3.894601135E0,8.948242035E0
2.750256679E1,-5.989045715E-1,3.894301758E0,8.942553864E0
2.751258379E1,-6.213578796E-1,3.931125183E0,8.923094330E0
2.752260179E1,-6.101312256E-1,3.953279114E0,8.881181488E0
2.753261979E1,-6.159690857E-1,3.984863434E0,8.854237518E0
2.754263679E1,-6.137237549E-1,3.988455963E0,8.823850708E0
2.755265479E1,-5.989045715E-1,3.996539154E0,8.794811096E0
2.756267279E1,-6.215075684E-1,3.976630554E0,8.778045959E0
2.757268979E1,-6.450086975E-1,3.939208374E0,8.791368256E0
2.758270779E1,-6.218069458E-1,3.906127167E0,8.839867401E0
2.759272579E1,-6.120771790E-1,3.885619812E0,8.864865417E0
2.760274379E1,-5.722599792E-1,3.903432770E0,8.915011139E0
2.761276079E1,-5.659730530E-1,3.935615845E0,8.962761841E0
2.762277879E1,-5.831872559E-1,3.937561798E0,8.984915771E0
2.763279679E1,-6.197113037E-1,3.960314484E0,9.015302582E0
2.764281379E1,-6.448590088E-1,3.947590942E0,9.039103088E0
2.765283179E1,-6.828799438E-1,3.948788452E0,9.034013672E0
2.766284979E1,-6.941065979E-1,3.950734406E0,9.042545929E0
2.767286779E1,-6.548881531E-1,3.945644989E0,9.044940948E0
2.768288479E1,-6.581813049E-1,3.929628296E0,9.026229858E0
2.769290279E1,-6.376739502E-1,3.951183472E0,9.011111298E0
2.770292079E1,-6.212081909E-1,3.969744873E0,9.001381531E0
2.771293779E1,-6.110293579E-1,3.970493317E0,8.982969818E0
2.772295579E1,-5.990542603E-1,3.977678375E0,8.937913513E0
2.773297379E1,-6.004014587E-1,3.966302032E0,8.898545380E0
2.774299079E1,-5.978567505E-1,3.943549347E0,8.892108765E0
2.775300879E1,-6.201603699E-1,3.915856934E0,8.872948608E0
2.776302679E1,-6.253994751E-1,3.873195648E0,8.887767792E0
2.777304479E1,-6.255491638E-1,3.849694519E0,8.923393707E0
2.778306179E1,-5.694158936E-1,3.873644714E0,8.941655731E0
2.779307979E1,-5.472619629E-1,3.895648956E0,8.915759583E0
2.780309779E1,-5.433700562E-1,3.910917206E0,8.878487091E0
2.781311479E1,-5.291496277E-1,3.892804871E0,8.859925690E0
2.782313279E1,-5.544470215E-1,3.892206116E0,8.837472382E0
2.783315079E1,-5.791456604E-1,3.925736389E0,8.861422577E0
2.784316779E1,-5.953120422E-1,3.956123199E0,8.874595184E0
2.785318579E1,-5.801934814E-1,3.935765533E0,8.911568298E0
2.786320379E1,-5.688171387E-1,3.925736389E0,8.929530945E0
2.787322179E1,-6.188131714E-1,3.901636505E0,8.972940674E0
2.788323879E1,-6.569837952E-1,3.882626038E0,8.976982269E0
2.789325679E1,-6.982978821E-1,3.896846466E0,9.023086395E0
2.790327479E1,-7.343728638E-1,3.929777985E0,9.008267212E0
2.791329179E1,-7.132667542E-1,3.968098297E0,8.956923981E0
2.792330979E1,-7.258406067E-1,3.994144135E0,8.911119232E0
2.793332779E1,-7.176077271E-1,4.025429077E0,8.881181488E0
2.794334479E1,-7.084767151E-1,4.031865692E0,8.935668182E0
2.795336279E1,-7.078779602E-1,4.048181763E0,8.984915771E0
2.796338079E1,-7.107220459E-1,4.048032074E0,9.050030365E0
2.797339879E1,-6.776408386E-1,4.051175537E0,9.058712311E0
2.798341579E1,-7.089257812E-1,4.016148376E0,9.054970093E0
2.799343379E1,-7.191046143E-1,3.994742889E0,9.018595734E0
2.800345179E1,-7.409591675E-1,3.984713745E0,9.012458496E0
2.801346879E1,-7.806266785E-1,3.982618103E0,8.997789001E0
2.802348679E1,-7.445516968E-1,3.967349854E0,8.971593475E0
2.803350479E1,-7.476951599E-1,3.925736389E0,8.983119507E0
2.804352179E1,-7.378157043E-1,3.911965027E0,8.988957367E0
2.805353979E1,-6.918612671E-1,3.897894287E0,8.990603943E0
2.806355779E1,-6.442602539E-1,3.887565765E0,8.975335693E0
2.807357579E1,-6.146218872E-1,3.866160278E0,9.001980286E0
2.808359279E1,-5.713618469E-1,3.855382690E0,9.008865967E0
2.809361079E1,-5.454656982E-1,3.857927399E0,8.994196472E0
2.810362879E1,-5.536985779E-1,3.845353546E0,8.961863708E0
2.811364579E1,-5.701643372E-1,3.835923157E0,8.931027832E0
2.812366379E1,-6.014492798E-1,3.813918915E0,8.922046509E0
2.813368179E1,-6.574328613E-1,3.818110199E0,8.941056976E0
2.814369979E1,-7.131170654E-1,3.809128876E0,8.976084137E0
2.815371679E1,-7.244934082E-1,3.849993896E0,8.995543671E0
2.816373479E1,-7.295828247E-1,3.882027283E0,9.016500092E0
2.817375279E1,-7.393125916E-1,3.893852692E0,8.983867950E0
