"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.127090000E0,-1.061242353E-2,-2.530803438E-3,8.927186951E-3
3.137108000E0,-1.486043260E-2,9.815877303E-3,7.188410033E-3
3.147125000E0,-2.174118906E-2,3.196886182E-2,8.313734084E-3
3.157143000E0,-3.373499960E-2,4.676405340E-2,8.775793016E-3
3.167161000E0,-3.740384057E-2,4.497908801E-2,8.220429532E-3
3.177178000E0,-3.997938335E-2,3.772064298E-2,1.578772208E-3
3.187196000E0,-4.707754776E-2,3.023624793E-2,-6.714066491E-3
3.197214000E0,-5.073087290E-2,2.323426306E-2,-1.364281308E-2
3.207231000E0,-4.706859216E-2,1.118441764E-2,-6.622354500E-3
3.217249000E0,-3.619011119E-2,-1.143327728E-2,-6.139256991E-3
3.227267000E0,-2.261424251E-2,-2.376561984E-2,-9.396647103E-3
3.237284000E0,-1.645168848E-2,-1.952799782E-2,-1.821170934E-2
3.247302000E0,-2.141334675E-2,-1.070358418E-2,-1.719151437E-2
3.257319000E0,-2.862545289E-2,9.520063177E-4,-8.289099671E-3
3.267337000E0,-3.655241802E-2,9.168280289E-3,8.150585927E-6
3.277355000E0,-4.637042806E-2,1.875246502E-2,-2.054349752E-4
3.287371792E0,-4.551036656E-2,2.563597634E-2,-3.385171294E-3
3.297389792E0,-3.971958905E-2,2.022123709E-2,4.279139917E-3
3.307407792E0,-2.951875329E-2,4.309158772E-3,1.308948733E-2
3.317424792E0,-2.124564350E-2,-6.040950306E-3,1.518699341E-2
3.327442792E0,-1.748923771E-2,-9.746638127E-3,8.765267208E-3
3.337460792E0,-1.621518284E-2,-9.041433223E-3,4.085294437E-3
3.347477792E0,-1.029318012E-2,-5.503803026E-3,3.775472287E-4
3.357495792E0,-6.497110240E-3,4.610350356E-3,1.569578075E-3
3.367513792E0,-6.561308168E-3,8.237208240E-3,-4.409173504E-3
3.377530792E0,-6.045453716E-3,1.661365107E-2,-1.964112371E-2
3.387548792E0,-1.037649252E-2,2.355510741E-2,-3.367333487E-2
3.397566792E0,-1.750204526E-2,1.254693139E-2,-4.291610420E-2
3.407583792E0,-3.006303497E-2,-5.651134998E-4,-4.767762870E-2
3.417601792E0,-3.782135248E-2,-1.480876375E-2,-4.485494271E-2
3.427618792E0,-5.424012989E-2,-1.477559842E-2,-3.848915547E-2
3.437636792E0,-7.016343623E-2,-3.052629530E-3,-2.997929417E-2
3.447654792E0,-7.041051984E-2,8.156811818E-3,-2.190407366E-2
3.457671792E0,-4.721278697E-2,1.613005064E-2,-1.537187025E-2
3.467689792E0,-2.365867235E-2,2.525245212E-2,-1.566893980E-2
3.477707792E0,-8.698365651E-3,3.797783703E-2,-2.038486674E-2
3.487724792E0,2.152219880E-3,3.295708820E-2,-2.016559243E-2
3.497742792E0,6.209013518E-3,2.187993750E-2,-1.606965251E-2
3.507760792E0,-3.671762533E-3,1.324831229E-2,-9.708110243E-3
3.517777792E0,-2.070267685E-2,7.014385425E-3,1.226296648E-3
3.527795792E0,-2.449202724E-2,-1.215117984E-3,1.378548238E-2
3.537812792E0,-1.574301161E-2,-1.379163004E-2,3.046326153E-2
3.547830792E0,-4.650938325E-3,-2.081686631E-2,4.359142482E-2
3.557848792E0,9.718414396E-3,-1.822774112E-2,4.743836075E-2
3.567865792E0,1.648092456E-2,-1.344258524E-2,4.318808392E-2
3.577883792E0,2.173401043E-2,-1.193496957E-2,3.778426349E-2
3.587901792E0,1.913461275E-2,-9.813289158E-3,4.543138668E-2
3.597918792E0,1.239095628E-2,-9.048962034E-3,5.554713681E-2
3.607936792E0,-1.804345986E-3,-1.528594270E-2,7.740347087E-2
3.617954792E0,-1.345301326E-2,-6.966494024E-3,8.856078237E-2
3.627971792E0,-1.838341355E-2,-2.273200452E-2,9.899141639E-2
3.637989792E0,-2.017438971E-2,-3.915838152E-2,9.694770724E-2
3.648007792E0,-1.181949768E-2,-3.603021428E-2,8.330253512E-2
3.658024792E0,5.067073740E-3,-4.014799744E-2,6.393762678E-2
3.668042792E0,2.274913155E-2,-4.238904268E-2,4.619724676E-2
3.678060792E0,4.008923844E-2,-3.454416990E-2,2.175821923E-2
3.688077792E0,4.947015643E-2,-1.502784062E-2,-2.150935819E-3
3.698095792E0,5.774087086E-2,8.096120320E-3,-2.185965888E-2
3.708112792E0,6.281299144E-2,3.240016848E-2,-3.984603658E-2
3.718130792E0,5.880892649E-2,4.970671982E-2,-4.453852773E-2
3.728148792E0,5.303636938E-2,5.305346102E-2,-5.125755817E-2
3.738165792E0,3.690693527E-2,4.661393166E-2,-4.810943827E-2
